transaction_id,amount,payment_method,merchant_category,customer_tenure_days,previous_success_rate,transaction_hour,retry_count,customer_monthly_transactions,failure_reason,action,simulated_success_probability,recovered,recovered_amount
TXN_007293,966.89,upi,travel,1238,0.836,14,2,28,card_expired,alternate_payment,0.6822,1,966.89
TXN_007293,966.89,upi,travel,1238,0.836,14,2,28,card_expired,customer_followup,0.7322,1,966.89
TXN_007293,966.89,upi,travel,1238,0.836,14,2,28,card_expired,stop,0.01,0,0.0
TXN_007294,679.76,card,food,1054,0.953,23,2,17,network_error,retry,0.8751,1,679.76
TXN_007294,679.76,card,food,1054,0.953,23,2,17,network_error,retry_later,0.6751,1,679.76
TXN_007294,679.76,card,food,1054,0.953,23,2,17,network_error,alternate_payment,0.5751,1,679.76
TXN_007294,679.76,card,food,1054,0.953,23,2,17,network_error,customer_followup,0.4751,0,0.0
TXN_007294,679.76,card,food,1054,0.953,23,2,17,network_error,stop,0.01,0,0.0
TXN_007295,2043.14,upi,travel,419,0.77,12,2,8,insufficient_funds,retry,0.3088,0,0.0
TXN_007295,2043.14,upi,travel,419,0.77,12,2,8,insufficient_funds,retry_later,0.6588,1,2043.14
TXN_007295,2043.14,upi,travel,419,0.77,12,2,8,insufficient_funds,alternate_payment,0.4588,0,0.0
TXN_007295,2043.14,upi,travel,419,0.77,12,2,8,insufficient_funds,customer_followup,0.5088,0,0.0
TXN_007295,2043.14,upi,travel,419,0.77,12,2,8,insufficient_funds,stop,0.01,0,0.0
TXN_007296,1189.2,netbanking,food,1052,0.709,2,1,4,network_error,retry,0.8452,1,1189.2
TXN_007296,1189.2,netbanking,food,1052,0.709,2,1,4,network_error,retry_later,0.6452,1,1189.2
TXN_007296,1189.2,netbanking,food,1052,0.709,2,1,4,network_error,alternate_payment,0.5452,0,0.0
TXN_007296,1189.2,netbanking,food,1052,0.709,2,1,4,network_error,customer_followup,0.4452,0,0.0
TXN_007296,1189.2,netbanking,food,1052,0.709,2,1,4,network_error,stop,0.01,0,0.0
TXN_007297,792.65,card,saas,609,0.927,8,3,20,limit_exceeded,retry,0.2596,0,0.0
TXN_007297,792.65,card,saas,609,0.927,8,3,20,limit_exceeded,retry_later,0.3596,1,792.65
TXN_007297,792.65,card,saas,609,0.927,8,3,20,limit_exceeded,alternate_payment,0.6596,1,792.65
TXN_007297,792.65,card,saas,609,0.927,8,3,20,limit_exceeded,customer_followup,0.3596,0,0.0
TXN_007297,792.65,card,saas,609,0.927,8,3,20,limit_exceeded,stop,0.01,0,0.0
TXN_007298,627.16,card,travel,87,0.972,1,3,27,bank_decline,retry,0.452,1,627.16
TXN_007298,627.16,card,travel,87,0.972,1,3,27,bank_decline,retry_later,0.352,0,0.0
TXN_007298,627.16,card,travel,87,0.972,1,3,27,bank_decline,alternate_payment,0.652,0,0.0
TXN_007298,627.16,card,travel,87,0.972,1,3,27,bank_decline,customer_followup,0.352,0,0.0
TXN_007298,627.16,card,travel,87,0.972,1,3,27,bank_decline,stop,0.01,0,0.0
TXN_007299,884.03,upi,ecommerce,1050,0.928,18,2,8,limit_exceeded,retry,0.3636,1,884.03
TXN_007299,884.03,upi,ecommerce,1050,0.928,18,2,8,limit_exceeded,retry_later,0.4636,0,0.0
TXN_007299,884.03,upi,ecommerce,1050,0.928,18,2,8,limit_exceeded,alternate_payment,0.7636,0,0.0
TXN_007299,884.03,upi,ecommerce,1050,0.928,18,2,8,limit_exceeded,customer_followup,0.4636,1,884.03
TXN_007299,884.03,upi,ecommerce,1050,0.928,18,2,8,limit_exceeded,stop,0.01,0,0.0
TXN_007300,5549.7,card,education,120,0.972,23,0,24,bank_decline,retry,0.6938,1,5549.7
TXN_007300,5549.7,card,education,120,0.972,23,0,24,bank_decline,retry_later,0.5938,1,5549.7
TXN_007300,5549.7,card,education,120,0.972,23,0,24,bank_decline,alternate_payment,0.8938,1,5549.7
TXN_007300,5549.7,card,education,120,0.972,23,0,24,bank_decline,customer_followup,0.5938,0,0.0
TXN_007300,5549.7,card,education,120,0.972,23,0,24,bank_decline,stop,0.01,0,0.0
TXN_007301,933.53,upi,saas,713,0.844,22,3,9,bank_decline,retry,0.4278,0,0.0
TXN_007301,933.53,upi,saas,713,0.844,22,3,9,bank_decline,retry_later,0.3278,1,933.53
TXN_007301,933.53,upi,saas,713,0.844,22,3,9,bank_decline,alternate_payment,0.6278,1,933.53
TXN_007301,933.53,upi,saas,713,0.844,22,3,9,bank_decline,customer_followup,0.3278,1,933.53
TXN_007301,933.53,upi,saas,713,0.844,22,3,9,bank_decline,stop,0.01,0,0.0
TXN_007302,1080.37,upi,travel,392,0.834,17,3,24,card_expired,retry,0.2062,1,1080.37
TXN_007302,1080.37,upi,travel,392,0.834,17,3,24,card_expired,retry_later,0.3062,0,0.0
TXN_007302,1080.37,upi,travel,392,0.834,17,3,24,card_expired,alternate_payment,0.5562,0,0.0
TXN_007302,1080.37,upi,travel,392,0.834,17,3,24,card_expired,customer_followup,0.6062,1,1080.37
TXN_007302,1080.37,upi,travel,392,0.834,17,3,24,card_expired,stop,0.01,0,0.0
TXN_007303,1145.16,card,ecommerce,1381,0.98,17,3,17,network_error,retry,0.8247,1,1145.16
TXN_007303,1145.16,card,ecommerce,1381,0.98,17,3,17,network_error,retry_later,0.6247,1,1145.16
TXN_007303,1145.16,card,ecommerce,1381,0.98,17,3,17,network_error,alternate_payment,0.5247,1,1145.16
TXN_007303,1145.16,card,ecommerce,1381,0.98,17,3,17,network_error,customer_followup,0.4247,1,1145.16
TXN_007303,1145.16,card,ecommerce,1381,0.98,17,3,17,network_error,stop,0.01,0,0.0
TXN_007304,2537.65,netbanking,education,353,0.808,16,0,26,bank_decline,retry,0.6324,1,2537.65
TXN_007304,2537.65,netbanking,education,353,0.808,16,0,26,bank_decline,retry_later,0.5324,0,0.0
TXN_007304,2537.65,netbanking,education,353,0.808,16,0,26,bank_decline,alternate_payment,0.8324,1,2537.65
TXN_007304,2537.65,netbanking,education,353,0.808,16,0,26,bank_decline,customer_followup,0.5324,1,2537.65
TXN_007304,2537.65,netbanking,education,353,0.808,16,0,26,bank_decline,stop,0.01,0,0.0
TXN_007305,2853.35,upi,food,15,0.898,8,3,28,bank_decline,retry,0.4149,0,0.0
TXN_007305,2853.35,upi,food,15,0.898,8,3,28,bank_decline,retry_later,0.3149,1,2853.35
TXN_007305,2853.35,upi,food,15,0.898,8,3,28,bank_decline,alternate_payment,0.6149,0,0.0
TXN_007305,2853.35,upi,food,15,0.898,8,3,28,bank_decline,customer_followup,0.3149,0,0.0
TXN_007305,2853.35,upi,food,15,0.898,8,3,28,bank_decline,stop,0.01,0,0.0
TXN_007306,86.09,netbanking,travel,305,0.909,3,1,2,bank_decline,retry,0.5953,0,0.0
TXN_007306,86.09,netbanking,travel,305,0.909,3,1,2,bank_decline,retry_later,0.4953,1,86.09
TXN_007306,86.09,netbanking,travel,305,0.909,3,1,2,bank_decline,alternate_payment,0.7953,1,86.09
TXN_007306,86.09,netbanking,travel,305,0.909,3,1,2,bank_decline,customer_followup,0.4953,0,0.0
TXN_007306,86.09,netbanking,travel,305,0.909,3,1,2,bank_decline,stop,0.01,0,0.0
TXN_007307,5022.26,upi,food,1278,0.805,10,1,8,network_error,retry,0.9004,1,5022.26
TXN_007307,5022.26,upi,food,1278,0.805,10,1,8,network_error,retry_later,0.7004,1,5022.26
TXN_007307,5022.26,upi,food,1278,0.805,10,1,8,network_error,alternate_payment,0.6004,1,5022.26
TXN_007307,5022.26,upi,food,1278,0.805,10,1,8,network_error,customer_followup,0.5004,1,5022.26
TXN_007307,5022.26,upi,food,1278,0.805,10,1,8,network_error,stop,0.01,0,0.0
TXN_007308,7603.53,netbanking,saas,623,0.879,5,2,5,bank_decline,retry,0.5188,0,0.0
TXN_007308,7603.53,netbanking,saas,623,0.879,5,2,5,bank_decline,retry_later,0.4188,0,0.0
TXN_007308,7603.53,netbanking,saas,623,0.879,5,2,5,bank_decline,alternate_payment,0.7188,0,0.0
TXN_007308,7603.53,netbanking,saas,623,0.879,5,2,5,bank_decline,customer_followup,0.4188,1,7603.53
TXN_007308,7603.53,netbanking,saas,623,0.879,5,2,5,bank_decline,stop,0.01,0,0.0
TXN_007309,632.58,card,education,520,0.718,20,3,16,insufficient_funds,retry,0.2108,1,632.58
TXN_007309,632.58,card,education,520,0.718,20,3,16,insufficient_funds,retry_later,0.5608,0,0.0
TXN_007309,632.58,card,education,520,0.718,20,3,16,insufficient_funds,alternate_payment,0.3608,0,0.0
TXN_007309,632.58,card,education,520,0.718,20,3,16,insufficient_funds,customer_followup,0.4108,1,632.58
TXN_007309,632.58,card,education,520,0.718,20,3,16,insufficient_funds,stop,0.01,0,0.0
TXN_007310,683.82,card,education,853,0.943,14,0,15,network_error,retry,0.95,1,683.82
TXN_007310,683.82,card,education,853,0.943,14,0,15,network_error,retry_later,0.8198,0,0.0
TXN_007310,683.82,card,education,853,0.943,14,0,15,network_error,alternate_payment,0.7198,0,0.0
TXN_007310,683.82,card,education,853,0.943,14,0,15,network_error,customer_followup,0.6198,1,683.82
TXN_007310,683.82,card,education,853,0.943,14,0,15,network_error,stop,0.01,0,0.0
TXN_007311,1152.57,card,food,640,0.778,3,3,4,bank_decline,retry,0.3942,0,0.0
TXN_007311,1152.57,card,food,640,0.778,3,3,4,bank_decline,retry_later,0.2942,1,1152.57
TXN_007311,1152.57,card,food,640,0.778,3,3,4,bank_decline,alternate_payment,0.5942,1,1152.57
TXN_007311,1152.57,card,food,640,0.778,3,3,4,bank_decline,customer_followup,0.2942,0,0.0
TXN_007311,1152.57,card,food,640,0.778,3,3,4,bank_decline,stop,0.01,0,0.0
TXN_007312,848.95,upi,food,1210,0.823,3,2,18,network_error,retry,0.8249,0,0.0
TXN_007312,848.95,upi,food,1210,0.823,3,2,18,network_error,retry_later,0.6249,0,0.0
TXN_007312,848.95,upi,food,1210,0.823,3,2,18,network_error,alternate_payment,0.5249,1,848.95
TXN_007312,848.95,upi,food,1210,0.823,3,2,18,network_error,customer_followup,0.4249,1,848.95
TXN_007312,848.95,upi,food,1210,0.823,3,2,18,network_error,stop,0.01,0,0.0
TXN_007313,2261.82,netbanking,saas,387,0.956,18,1,2,authentication_failed,retry,0.4208,1,2261.82
TXN_007313,2261.82,netbanking,saas,387,0.956,18,1,2,authentication_failed,retry_later,0.5208,1,2261.82
TXN_007313,2261.82,netbanking,saas,387,0.956,18,1,2,authentication_failed,alternate_payment,0.6208,1,2261.82
TXN_007313,2261.82,netbanking,saas,387,0.956,18,1,2,authentication_failed,customer_followup,0.8208,1,2261.82
TXN_007313,2261.82,netbanking,saas,387,0.956,18,1,2,authentication_failed,stop,0.01,0,0.0
TXN_007314,258.13,upi,ecommerce,905,0.837,3,0,28,insufficient_funds,retry,0.5249,0,0.0
TXN_007314,258.13,upi,ecommerce,905,0.837,3,0,28,insufficient_funds,retry_later,0.8749,1,258.13
TXN_007314,258.13,upi,ecommerce,905,0.837,3,0,28,insufficient_funds,alternate_payment,0.6749,0,0.0
TXN_007314,258.13,upi,ecommerce,905,0.837,3,0,28,insufficient_funds,customer_followup,0.7249,0,0.0
TXN_007314,258.13,upi,ecommerce,905,0.837,3,0,28,insufficient_funds,stop,0.01,0,0.0
TXN_007315,591.15,netbanking,travel,14,0.971,3,2,14,limit_exceeded,retry,0.3277,0,0.0
TXN_007315,591.15,netbanking,travel,14,0.971,3,2,14,limit_exceeded,retry_later,0.4277,1,591.15
TXN_007315,591.15,netbanking,travel,14,0.971,3,2,14,limit_exceeded,alternate_payment,0.7277,0,0.0
TXN_007315,591.15,netbanking,travel,14,0.971,3,2,14,limit_exceeded,customer_followup,0.4277,0,0.0
TXN_007315,591.15,netbanking,travel,14,0.971,3,2,14,limit_exceeded,stop,0.01,0,0.0
TXN_007316,8427.01,card,ecommerce,1254,0.978,22,3,16,network_error,retry,0.817,1,8427.01
TXN_007316,8427.01,card,ecommerce,1254,0.978,22,3,16,network_error,retry_later,0.617,1,8427.01
TXN_007316,8427.01,card,ecommerce,1254,0.978,22,3,16,network_error,alternate_payment,0.517,1,8427.01
TXN_007316,8427.01,card,ecommerce,1254,0.978,22,3,16,network_error,customer_followup,0.417,1,8427.01
TXN_007316,8427.01,card,ecommerce,1254,0.978,22,3,16,network_error,stop,0.01,0,0.0
TXN_007317,714.64,card,education,91,0.914,14,3,6,insufficient_funds,retry,0.2762,1,714.64
TXN_007317,714.64,card,education,91,0.914,14,3,6,insufficient_funds,retry_later,0.6262,1,714.64
TXN_007317,714.64,card,education,91,0.914,14,3,6,insufficient_funds,alternate_payment,0.4262,0,0.0
TXN_007317,714.64,card,education,91,0.914,14,3,6,insufficient_funds,customer_followup,0.4762,1,714.64
TXN_007317,714.64,card,education,91,0.914,14,3,6,insufficient_funds,stop,0.01,0,0.0
TXN_007318,6269.35,netbanking,travel,1428,0.818,3,0,18,card_expired,retry,0.4943,1,6269.35
TXN_007318,6269.35,netbanking,travel,1428,0.818,3,0,18,card_expired,retry_later,0.5943,0,0.0
TXN_007318,6269.35,netbanking,travel,1428,0.818,3,0,18,card_expired,alternate_payment,0.8443,1,6269.35
TXN_007318,6269.35,netbanking,travel,1428,0.818,3,0,18,card_expired,customer_followup,0.8943,0,0.0
TXN_007318,6269.35,netbanking,travel,1428,0.818,3,0,18,card_expired,stop,0.01,0,0.0
TXN_007319,2579.47,upi,saas,4,0.805,21,0,5,bank_decline,retry,0.6125,1,2579.47
TXN_007319,2579.47,upi,saas,4,0.805,21,0,5,bank_decline,retry_later,0.5125,1,2579.47
TXN_007319,2579.47,upi,saas,4,0.805,21,0,5,bank_decline,alternate_payment,0.8125,1,2579.47
TXN_007319,2579.47,upi,saas,4,0.805,21,0,5,bank_decline,customer_followup,0.5125,1,2579.47
TXN_007319,2579.47,upi,saas,4,0.805,21,0,5,bank_decline,stop,0.01,0,0.0
TXN_007320,296.11,upi,ecommerce,1022,0.795,21,3,25,limit_exceeded,retry,0.2223,0,0.0
TXN_007320,296.11,upi,ecommerce,1022,0.795,21,3,25,limit_exceeded,retry_later,0.3223,0,0.0
TXN_007320,296.11,upi,ecommerce,1022,0.795,21,3,25,limit_exceeded,alternate_payment,0.6223,1,296.11
TXN_007320,296.11,upi,ecommerce,1022,0.795,21,3,25,limit_exceeded,customer_followup,0.3223,0,0.0
TXN_007320,296.11,upi,ecommerce,1022,0.795,21,3,25,limit_exceeded,stop,0.01,0,0.0
TXN_007321,3412.94,card,ecommerce,1243,0.826,14,1,29,card_expired,retry,0.408,0,0.0
TXN_007321,3412.94,card,ecommerce,1243,0.826,14,1,29,card_expired,retry_later,0.508,1,3412.94
TXN_007321,3412.94,card,ecommerce,1243,0.826,14,1,29,card_expired,alternate_payment,0.758,1,3412.94
TXN_007321,3412.94,card,ecommerce,1243,0.826,14,1,29,card_expired,customer_followup,0.808,1,3412.94
TXN_007321,3412.94,card,ecommerce,1243,0.826,14,1,29,card_expired,stop,0.01,0,0.0
TXN_007322,1607.33,wallet,travel,796,0.76,13,2,4,limit_exceeded,retry,0.2745,0,0.0
TXN_007322,1607.33,wallet,travel,796,0.76,13,2,4,limit_exceeded,retry_later,0.3745,0,0.0
TXN_007322,1607.33,wallet,travel,796,0.76,13,2,4,limit_exceeded,alternate_payment,0.6745,1,1607.33
TXN_007322,1607.33,wallet,travel,796,0.76,13,2,4,limit_exceeded,customer_followup,0.3745,0,0.0
TXN_007322,1607.33,wallet,travel,796,0.76,13,2,4,limit_exceeded,stop,0.01,0,0.0
TXN_007323,1146.57,upi,saas,216,0.9,14,1,11,card_expired,retry,0.3865,1,1146.57
TXN_007323,1146.57,upi,saas,216,0.9,14,1,11,card_expired,retry_later,0.4865,1,1146.57
TXN_007323,1146.57,upi,saas,216,0.9,14,1,11,card_expired,alternate_payment,0.7365,1,1146.57
TXN_007323,1146.57,upi,saas,216,0.9,14,1,11,card_expired,customer_followup,0.7865,1,1146.57
TXN_007323,1146.57,upi,saas,216,0.9,14,1,11,card_expired,stop,0.01,0,0.0
TXN_007324,2309.89,upi,saas,1183,0.58,20,3,6,card_expired,retry,0.1341,0,0.0
TXN_007324,2309.89,upi,saas,1183,0.58,20,3,6,card_expired,retry_later,0.2341,0,0.0
TXN_007324,2309.89,upi,saas,1183,0.58,20,3,6,card_expired,alternate_payment,0.4841,0,0.0
TXN_007324,2309.89,upi,saas,1183,0.58,20,3,6,card_expired,customer_followup,0.5341,0,0.0
TXN_007324,2309.89,upi,saas,1183,0.58,20,3,6,card_expired,stop,0.01,0,0.0
TXN_007325,2906.29,card,ecommerce,704,0.613,10,3,20,network_error,retry,0.6234,1,2906.29
TXN_007325,2906.29,card,ecommerce,704,0.613,10,3,20,network_error,retry_later,0.4234,0,0.0
TXN_007325,2906.29,card,ecommerce,704,0.613,10,3,20,network_error,alternate_payment,0.3234,0,0.0
TXN_007325,2906.29,card,ecommerce,704,0.613,10,3,20,network_error,customer_followup,0.2234,0,0.0
TXN_007325,2906.29,card,ecommerce,704,0.613,10,3,20,network_error,stop,0.01,0,0.0
TXN_007326,3668.7,upi,ecommerce,731,0.79,20,0,24,limit_exceeded,retry,0.4445,1,3668.7
TXN_007326,3668.7,upi,ecommerce,731,0.79,20,0,24,limit_exceeded,retry_later,0.5445,1,3668.7
TXN_007326,3668.7,upi,ecommerce,731,0.79,20,0,24,limit_exceeded,alternate_payment,0.8445,1,3668.7
TXN_007326,3668.7,upi,ecommerce,731,0.79,20,0,24,limit_exceeded,customer_followup,0.5445,0,0.0
TXN_007326,3668.7,upi,ecommerce,731,0.79,20,0,24,limit_exceeded,stop,0.01,0,0.0
TXN_007327,5873.78,netbanking,food,1397,0.934,8,1,7,limit_exceeded,retry,0.4648,1,5873.78
TXN_007327,5873.78,netbanking,food,1397,0.934,8,1,7,limit_exceeded,retry_later,0.5648,0,0.0
TXN_007327,5873.78,netbanking,food,1397,0.934,8,1,7,limit_exceeded,alternate_payment,0.8648,0,0.0
TXN_007327,5873.78,netbanking,food,1397,0.934,8,1,7,limit_exceeded,customer_followup,0.5648,0,0.0
TXN_007327,5873.78,netbanking,food,1397,0.934,8,1,7,limit_exceeded,stop,0.01,0,0.0
TXN_007328,2719.32,netbanking,travel,17,0.962,11,3,14,limit_exceeded,retry,0.2438,0,0.0
TXN_007328,2719.32,netbanking,travel,17,0.962,11,3,14,limit_exceeded,retry_later,0.3438,0,0.0
TXN_007328,2719.32,netbanking,travel,17,0.962,11,3,14,limit_exceeded,alternate_payment,0.6438,1,2719.32
TXN_007328,2719.32,netbanking,travel,17,0.962,11,3,14,limit_exceeded,customer_followup,0.3438,0,0.0
TXN_007328,2719.32,netbanking,travel,17,0.962,11,3,14,limit_exceeded,stop,0.01,0,0.0
TXN_007329,456.85,card,saas,495,0.558,17,1,14,insufficient_funds,retry,0.2975,0,0.0
TXN_007329,456.85,card,saas,495,0.558,17,1,14,insufficient_funds,retry_later,0.6475,0,0.0
TXN_007329,456.85,card,saas,495,0.558,17,1,14,insufficient_funds,alternate_payment,0.4475,0,0.0
TXN_007329,456.85,card,saas,495,0.558,17,1,14,insufficient_funds,customer_followup,0.4975,1,456.85
TXN_007329,456.85,card,saas,495,0.558,17,1,14,insufficient_funds,stop,0.01,0,0.0
TXN_007330,1125.92,card,education,1490,0.645,21,2,17,bank_decline,retry,0.4597,1,1125.92
TXN_007330,1125.92,card,education,1490,0.645,21,2,17,bank_decline,retry_later,0.3597,1,1125.92
TXN_007330,1125.92,card,education,1490,0.645,21,2,17,bank_decline,alternate_payment,0.6597,1,1125.92
TXN_007330,1125.92,card,education,1490,0.645,21,2,17,bank_decline,customer_followup,0.3597,0,0.0
TXN_007330,1125.92,card,education,1490,0.645,21,2,17,bank_decline,stop,0.01,0,0.0
TXN_007331,34305.07,upi,travel,444,0.759,13,3,13,network_error,retry,0.6252,1,34305.07
TXN_007331,34305.07,upi,travel,444,0.759,13,3,13,network_error,retry_later,0.4252,0,0.0
TXN_007331,34305.07,upi,travel,444,0.759,13,3,13,network_error,alternate_payment,0.3252,0,0.0
TXN_007331,34305.07,upi,travel,444,0.759,13,3,13,network_error,customer_followup,0.2252,0,0.0
TXN_007331,34305.07,upi,travel,444,0.759,13,3,13,network_error,stop,0.01,0,0.0
TXN_007332,3731.22,card,food,1105,0.726,2,2,14,bank_decline,retry,0.4756,0,0.0
TXN_007332,3731.22,card,food,1105,0.726,2,2,14,bank_decline,retry_later,0.3756,1,3731.22
TXN_007332,3731.22,card,food,1105,0.726,2,2,14,bank_decline,alternate_payment,0.6756,1,3731.22
TXN_007332,3731.22,card,food,1105,0.726,2,2,14,bank_decline,customer_followup,0.3756,0,0.0
TXN_007332,3731.22,card,food,1105,0.726,2,2,14,bank_decline,stop,0.01,0,0.0
TXN_007333,19327.56,upi,travel,779,0.829,19,3,26,limit_exceeded,retry,0.1746,0,0.0
TXN_007333,19327.56,upi,travel,779,0.829,19,3,26,limit_exceeded,retry_later,0.2746,0,0.0
TXN_007333,19327.56,upi,travel,779,0.829,19,3,26,limit_exceeded,alternate_payment,0.5746,0,0.0
TXN_007333,19327.56,upi,travel,779,0.829,19,3,26,limit_exceeded,customer_followup,0.2746,0,0.0
TXN_007333,19327.56,upi,travel,779,0.829,19,3,26,limit_exceeded,stop,0.01,0,0.0
TXN_007334,7298.57,card,ecommerce,166,0.612,5,3,26,insufficient_funds,retry,0.1443,0,0.0
TXN_007334,7298.57,card,ecommerce,166,0.612,5,3,26,insufficient_funds,retry_later,0.4943,1,7298.57
TXN_007334,7298.57,card,ecommerce,166,0.612,5,3,26,insufficient_funds,alternate_payment,0.2943,0,0.0
TXN_007334,7298.57,card,ecommerce,166,0.612,5,3,26,insufficient_funds,customer_followup,0.3443,0,0.0
TXN_007334,7298.57,card,ecommerce,166,0.612,5,3,26,insufficient_funds,stop,0.01,0,0.0
TXN_007335,2302.62,card,travel,357,0.799,22,2,27,card_expired,retry,0.2686,1,2302.62
TXN_007335,2302.62,card,travel,357,0.799,22,2,27,card_expired,retry_later,0.3686,0,0.0
TXN_007335,2302.62,card,travel,357,0.799,22,2,27,card_expired,alternate_payment,0.6186,1,2302.62
TXN_007335,2302.62,card,travel,357,0.799,22,2,27,card_expired,customer_followup,0.6686,0,0.0
TXN_007335,2302.62,card,travel,357,0.799,22,2,27,card_expired,stop,0.01,0,0.0
TXN_007336,2444.04,upi,travel,234,0.951,2,0,13,authentication_failed,retry,0.4904,1,2444.04
TXN_007336,2444.04,upi,travel,234,0.951,2,0,13,authentication_failed,retry_later,0.5904,1,2444.04
TXN_007336,2444.04,upi,travel,234,0.951,2,0,13,authentication_failed,alternate_payment,0.6904,0,0.0
TXN_007336,2444.04,upi,travel,234,0.951,2,0,13,authentication_failed,customer_followup,0.8904,1,2444.04
TXN_007336,2444.04,upi,travel,234,0.951,2,0,13,authentication_failed,stop,0.01,0,0.0
TXN_007337,1743.1,upi,travel,1186,0.954,23,0,18,bank_decline,retry,0.7426,1,1743.1
TXN_007337,1743.1,upi,travel,1186,0.954,23,0,18,bank_decline,retry_later,0.6426,1,1743.1
TXN_007337,1743.1,upi,travel,1186,0.954,23,0,18,bank_decline,alternate_payment,0.9426,1,1743.1
TXN_007337,1743.1,upi,travel,1186,0.954,23,0,18,bank_decline,customer_followup,0.6426,1,1743.1
TXN_007337,1743.1,upi,travel,1186,0.954,23,0,18,bank_decline,stop,0.01,0,0.0
TXN_007338,318.05,upi,education,175,0.707,1,3,28,network_error,retry,0.6375,1,318.05
TXN_007338,318.05,upi,education,175,0.707,1,3,28,network_error,retry_later,0.4375,0,0.0
TXN_007338,318.05,upi,education,175,0.707,1,3,28,network_error,alternate_payment,0.3375,0,0.0
TXN_007338,318.05,upi,education,175,0.707,1,3,28,network_error,customer_followup,0.2375,0,0.0
TXN_007338,318.05,upi,education,175,0.707,1,3,28,network_error,stop,0.01,0,0.0
TXN_007339,1840.97,wallet,food,1387,0.958,10,2,10,card_expired,retry,0.3951,1,1840.97
TXN_007339,1840.97,wallet,food,1387,0.958,10,2,10,card_expired,retry_later,0.4951,1,1840.97
TXN_007339,1840.97,wallet,food,1387,0.958,10,2,10,card_expired,alternate_payment,0.7451,1,1840.97
TXN_007339,1840.97,wallet,food,1387,0.958,10,2,10,card_expired,customer_followup,0.7951,1,1840.97
TXN_007339,1840.97,wallet,food,1387,0.958,10,2,10,card_expired,stop,0.01,0,0.0
TXN_007340,6067.33,card,travel,1400,0.667,22,0,7,limit_exceeded,retry,0.4248,1,6067.33
TXN_007340,6067.33,card,travel,1400,0.667,22,0,7,limit_exceeded,retry_later,0.5248,1,6067.33
TXN_007340,6067.33,card,travel,1400,0.667,22,0,7,limit_exceeded,alternate_payment,0.8248,0,0.0
TXN_007340,6067.33,card,travel,1400,0.667,22,0,7,limit_exceeded,customer_followup,0.5248,1,6067.33
TXN_007340,6067.33,card,travel,1400,0.667,22,0,7,limit_exceeded,stop,0.01,0,0.0
TXN_007341,992.63,upi,travel,697,0.917,11,3,16,bank_decline,retry,0.4598,1,992.63
TXN_007341,992.63,upi,travel,697,0.917,11,3,16,bank_decline,retry_later,0.3598,0,0.0
TXN_007341,992.63,upi,travel,697,0.917,11,3,16,bank_decline,alternate_payment,0.6598,0,0.0
TXN_007341,992.63,upi,travel,697,0.917,11,3,16,bank_decline,customer_followup,0.3598,1,992.63
TXN_007341,992.63,upi,travel,697,0.917,11,3,16,bank_decline,stop,0.01,0,0.0
TXN_007342,2729.72,card,education,1198,0.729,15,3,14,network_error,retry,0.7019,1,2729.72
TXN_007342,2729.72,card,education,1198,0.729,15,3,14,network_error,retry_later,0.5019,1,2729.72
TXN_007342,2729.72,card,education,1198,0.729,15,3,14,network_error,alternate_payment,0.4019,1,2729.72
TXN_007342,2729.72,card,education,1198,0.729,15,3,14,network_error,customer_followup,0.3019,1,2729.72
TXN_007342,2729.72,card,education,1198,0.729,15,3,14,network_error,stop,0.01,0,0.0
TXN_007343,4236.92,upi,saas,238,0.764,22,0,9,bank_decline,retry,0.6065,0,0.0
TXN_007343,4236.92,upi,saas,238,0.764,22,0,9,bank_decline,retry_later,0.5065,0,0.0
TXN_007343,4236.92,upi,saas,238,0.764,22,0,9,bank_decline,alternate_payment,0.8065,1,4236.92
TXN_007343,4236.92,upi,saas,238,0.764,22,0,9,bank_decline,customer_followup,0.5065,1,4236.92
TXN_007343,4236.92,upi,saas,238,0.764,22,0,9,bank_decline,stop,0.01,0,0.0
TXN_007344,728.01,card,travel,1187,0.661,12,2,29,authentication_failed,retry,0.2508,0,0.0
TXN_007344,728.01,card,travel,1187,0.661,12,2,29,authentication_failed,retry_later,0.3508,0,0.0
TXN_007344,728.01,card,travel,1187,0.661,12,2,29,authentication_failed,alternate_payment,0.4508,0,0.0
TXN_007344,728.01,card,travel,1187,0.661,12,2,29,authentication_failed,customer_followup,0.6508,1,728.01
TXN_007344,728.01,card,travel,1187,0.661,12,2,29,authentication_failed,stop,0.01,0,0.0
TXN_007345,1151.36,card,travel,988,0.714,15,0,26,network_error,retry,0.924,1,1151.36
TXN_007345,1151.36,card,travel,988,0.714,15,0,26,network_error,retry_later,0.724,1,1151.36
TXN_007345,1151.36,card,travel,988,0.714,15,0,26,network_error,alternate_payment,0.624,0,0.0
TXN_007345,1151.36,card,travel,988,0.714,15,0,26,network_error,customer_followup,0.524,1,1151.36
TXN_007345,1151.36,card,travel,988,0.714,15,0,26,network_error,stop,0.01,0,0.0
TXN_007346,653.33,card,saas,1014,0.81,18,3,10,network_error,retry,0.7286,1,653.33
TXN_007346,653.33,card,saas,1014,0.81,18,3,10,network_error,retry_later,0.5286,1,653.33
TXN_007346,653.33,card,saas,1014,0.81,18,3,10,network_error,alternate_payment,0.4286,0,0.0
TXN_007346,653.33,card,saas,1014,0.81,18,3,10,network_error,customer_followup,0.3286,0,0.0
