transaction_id,amount,failure_reason,action,success_probability,expected_revenue,success,recovered_amount
TXN_007672,241.07,bank_decline,alternate_payment,0.8467,204.113969,1,241.07
TXN_007673,2525.84,limit_exceeded,alternate_payment,0.7177,1812.795368,0,0.0
TXN_007674,1352.92,insufficient_funds,retry_later,0.8829,1194.493068,1,1352.92
TXN_007675,781.72,limit_exceeded,alternate_payment,0.7332,573.157104,1,781.72
TXN_007676,860.5,bank_decline,alternate_payment,0.853,734.0065,1,860.5
TXN_007677,1458.94,bank_decline,alternate_payment,0.753,1098.58182,1,1458.94
TXN_007678,49.35,authentication_failed,customer_followup,0.9216,45.48096,0,0.0
TXN_007679,896.69,authentication_failed,customer_followup,0.8963,803.703247,1,896.69
TXN_007680,753.09,network_error,retry,0.95,715.4355,1,753.09
TXN_007681,3080.3,authentication_failed,customer_followup,0.8501,2618.5630300000003,0,0.0
TXN_007682,807.93,network_error,retry_later,0.4762,384.736266,0,0.0
TXN_007683,1458.1,limit_exceeded,alternate_payment,0.5687,829.22147,0,0.0
TXN_007684,8453.0,network_error,retry,0.9407,7951.7371,1,8453.0
TXN_007685,4887.09,network_error,retry,0.9234,4512.7389060000005,1,4887.09
TXN_007686,4457.18,network_error,retry,0.95,4234.321,1,4457.18
TXN_007687,1096.77,network_error,retry_later,0.3797,416.44356899999997,0,0.0
TXN_007688,3112.04,authentication_failed,customer_followup,0.7959,2476.872636,1,3112.04
TXN_007689,1430.96,card_expired,customer_followup,0.8741,1250.802136,1,1430.96
TXN_007690,1486.09,bank_decline,alternate_payment,0.5029,747.354661,0,0.0
TXN_007691,2723.53,authentication_failed,customer_followup,0.6036,1643.9227080000003,1,2723.53
TXN_007692,995.26,insufficient_funds,retry_later,0.8186,814.719836,0,0.0
TXN_007693,8046.59,card_expired,customer_followup,0.7334,5901.369106,1,8046.59
TXN_007694,1540.51,authentication_failed,customer_followup,0.6635,1022.128385,1,1540.51
TXN_007695,3355.52,authentication_failed,customer_followup,0.708,2375.7081599999997,0,0.0
TXN_007696,7751.18,insufficient_funds,retry_later,0.7495,5809.509410000001,1,7751.18
TXN_007697,5072.83,card_expired,customer_followup,0.6804,3451.553532,1,5072.83
TXN_007698,441.9,authentication_failed,customer_followup,0.6826,301.64094,0,0.0
TXN_007699,2821.14,card_expired,customer_followup,0.7875,2221.6477499999996,1,2821.14
TXN_007700,4233.23,bank_decline,alternate_payment,0.6389,2704.610647,1,4233.23
TXN_007701,4411.03,insufficient_funds,retry_later,0.7716,3403.5507479999997,0,0.0
TXN_007702,593.9,authentication_failed,customer_followup,0.8379,497.62881,1,593.9
TXN_007703,937.26,limit_exceeded,alternate_payment,0.7874,737.998524,1,937.26
TXN_007704,4888.1,insufficient_funds,retry_later,0.6573,3212.94813,1,4888.1
TXN_007705,844.07,limit_exceeded,alternate_payment,0.8595,725.4781650000001,1,844.07
TXN_007706,1339.84,bank_decline,alternate_payment,0.848,1136.1843199999998,1,1339.84
TXN_007707,8741.84,authentication_failed,customer_followup,0.7766,6788.912944,1,8741.84
TXN_007708,1723.65,insufficient_funds,retry_later,0.602,1037.6373,0,0.0
TXN_007709,874.13,network_error,retry_later,0.4514,394.582282,0,0.0
TXN_007710,751.73,bank_decline,alternate_payment,0.8012,602.286076,0,0.0
TXN_007711,2521.78,card_expired,customer_followup,0.8869,2236.566682,1,2521.78
TXN_007712,476.68,card_expired,customer_followup,0.7297,347.833396,1,476.68
TXN_007713,1411.86,insufficient_funds,retry_later,0.8286,1169.867196,1,1411.86
TXN_007714,2523.07,insufficient_funds,retry_later,0.6409,1617.0355630000001,1,2523.07
TXN_007715,6628.61,bank_decline,alternate_payment,0.5983,3965.897363,1,6628.61
TXN_007716,3524.69,card_expired,customer_followup,0.7563,2665.723047,0,0.0
TXN_007717,885.31,insufficient_funds,retry_later,0.6652,588.9082119999999,1,885.31
TXN_007718,5874.75,network_error,retry,0.95,5581.0125,1,5874.75
TXN_007719,1340.08,network_error,retry_later,0.5735,768.53588,1,1340.08
TXN_007720,525.47,authentication_failed,customer_followup,0.8065,423.791555,0,0.0
TXN_007721,1522.27,limit_exceeded,alternate_payment,0.56,852.4712000000001,1,1522.27
TXN_007722,7617.24,authentication_failed,customer_followup,0.8162,6217.191288,0,0.0
TXN_007723,2132.9,bank_decline,alternate_payment,0.6171,1316.21259,1,2132.9
TXN_007724,1830.82,insufficient_funds,retry_later,0.8277,1515.369714,1,1830.82
TXN_007725,9294.81,bank_decline,alternate_payment,0.5449,5064.741969000001,0,0.0
TXN_007726,432.09,bank_decline,alternate_payment,0.7599,328.345191,1,432.09
TXN_007727,499.9,limit_exceeded,alternate_payment,0.674,336.9326,1,499.9
TXN_007728,359.3,network_error,retry_later,0.5255,188.81215,1,359.3
TXN_007729,2624.51,insufficient_funds,retry_later,0.5478,1437.706578,0,0.0
TXN_007730,2135.58,card_expired,customer_followup,0.7321,1563.4581179999998,1,2135.58
TXN_007731,8456.89,network_error,retry,0.7252,6132.9366279999995,1,8456.89
TXN_007732,2306.47,insufficient_funds,retry_later,0.6929,1598.1530629999997,1,2306.47
TXN_007733,1206.94,card_expired,customer_followup,0.5986,722.474284,1,1206.94
TXN_007734,1811.29,limit_exceeded,alternate_payment,0.6595,1194.5457549999999,0,0.0
TXN_007735,2033.89,card_expired,customer_followup,0.7021,1427.994169,1,2033.89
TXN_007736,339.76,authentication_failed,customer_followup,0.7826,265.89617599999997,1,339.76
TXN_007737,27182.58,card_expired,customer_followup,0.6292,17103.279336,0,0.0
TXN_007738,3040.79,network_error,retry_later,0.5454,1658.446866,1,3040.79
TXN_007739,2230.56,authentication_failed,customer_followup,0.6099,1360.4185439999999,0,0.0
TXN_007740,3344.81,bank_decline,alternate_payment,0.5664,1894.500384,1,3344.81
TXN_007741,3675.38,bank_decline,alternate_payment,0.7469,2745.141322,1,3675.38
TXN_007742,1570.97,card_expired,customer_followup,0.8134,1277.826998,1,1570.97
TXN_007743,961.75,limit_exceeded,alternate_payment,0.9006,866.1520499999999,1,961.75
TXN_007744,3292.66,card_expired,customer_followup,0.8982,2957.467212,1,3292.66
TXN_007745,2659.01,network_error,retry,0.95,2526.0595000000003,1,2659.01
TXN_007746,804.41,card_expired,customer_followup,0.7064,568.235224,1,804.41
TXN_007747,7472.88,limit_exceeded,alternate_payment,0.8435,6303.37428,1,7472.88
TXN_007748,2424.43,insufficient_funds,retry_later,0.8224,1993.851232,1,2424.43
TXN_007749,3751.16,limit_exceeded,alternate_payment,0.5847,2193.3032519999997,1,3751.16
TXN_007750,7272.98,network_error,retry_later,0.4659,3388.4813819999995,0,0.0
TXN_007751,1848.05,bank_decline,alternate_payment,0.5853,1081.663665,1,1848.05
TXN_007752,2482.33,authentication_failed,customer_followup,0.5489,1362.5509370000002,0,0.0
TXN_007753,4064.42,card_expired,customer_followup,0.5432,2207.7929440000003,1,4064.42
TXN_007754,875.8,card_expired,customer_followup,0.8176,716.05408,1,875.8
TXN_007755,1908.46,authentication_failed,customer_followup,0.7328,1398.5194880000001,1,1908.46
TXN_007756,2049.9,authentication_failed,customer_followup,0.5899,1209.23601,0,0.0
TXN_007757,695.02,network_error,retry_later,0.535,371.83570000000003,1,695.02
TXN_007758,18354.62,network_error,retry_later,0.5163,9476.490306,0,0.0
TXN_007759,442.62,authentication_failed,customer_followup,0.8923,394.949826,1,442.62
TXN_007760,493.68,authentication_failed,customer_followup,0.7574,373.913232,1,493.68
TXN_007761,6729.3,card_expired,customer_followup,0.557,3748.2201000000005,0,0.0
TXN_007762,3689.57,card_expired,customer_followup,0.7126,2629.187582,1,3689.57
TXN_007763,648.09,card_expired,customer_followup,0.8264,535.581576,1,648.09
TXN_007764,3318.57,insufficient_funds,retry_later,0.7216,2394.680112,1,3318.57
TXN_007765,7846.72,insufficient_funds,retry_later,0.6893,5408.744096,1,7846.72
TXN_007766,1754.15,bank_decline,alternate_payment,0.8743,1533.653345,1,1754.15
TXN_007767,24314.37,network_error,retry_later,0.4263,10365.215931,1,24314.37
TXN_007768,322.45,insufficient_funds,retry_later,0.8756,282.33722,1,322.45
TXN_007769,3618.53,network_error,retry_later,0.4502,1629.062206,1,3618.53
TXN_007770,5805.31,card_expired,customer_followup,0.773,4487.50463,1,5805.31
TXN_007771,4408.74,authentication_failed,customer_followup,0.9349,4121.7310259999995,1,4408.74
TXN_007772,1473.87,card_expired,customer_followup,0.817,1204.15179,1,1473.87
TXN_007773,1352.3,authentication_failed,customer_followup,0.7958,1076.16034,1,1352.3
TXN_007774,2819.02,authentication_failed,customer_followup,0.6791,1914.396482,1,2819.02
TXN_007775,4087.77,bank_decline,alternate_payment,0.6325,2585.5145249999996,1,4087.77
TXN_007776,3302.63,network_error,retry_later,0.5668,1871.930684,1,3302.63
TXN_007777,5115.64,authentication_failed,customer_followup,0.7867,4024.473988,1,5115.64
TXN_007778,652.71,insufficient_funds,retry_later,0.8286,540.835506,1,652.71
TXN_007779,1439.76,insufficient_funds,retry_later,0.6484,933.5403839999999,0,0.0
TXN_007780,706.26,card_expired,customer_followup,0.6882,486.048132,1,706.26
TXN_007781,1228.92,limit_exceeded,alternate_payment,0.8361,1027.500012,1,1228.92
TXN_007782,4990.15,card_expired,customer_followup,0.7548,3766.56522,1,4990.15
TXN_007783,2014.21,bank_decline,alternate_payment,0.5771,1162.4005909999998,0,0.0
TXN_007784,24510.56,bank_decline,alternate_payment,0.5808,14235.733248,1,24510.56
TXN_007785,2193.83,card_expired,customer_followup,0.8196,1798.063068,0,0.0
TXN_007786,1919.25,bank_decline,alternate_payment,0.6094,1169.59095,1,1919.25
TXN_007787,2010.59,authentication_failed,customer_followup,0.8823,1773.9435569999998,1,2010.59
TXN_007788,955.46,card_expired,customer_followup,0.5663,541.076998,0,0.0
TXN_007789,1706.44,bank_decline,alternate_payment,0.5007,854.4145080000001,1,1706.44
TXN_007790,5584.71,insufficient_funds,retry_later,0.676,3775.26396,1,5584.71
TXN_007791,2026.31,bank_decline,alternate_payment,0.8973,1818.2079629999998,1,2026.31
TXN_007792,817.74,card_expired,customer_followup,0.583,476.74242,1,817.74
TXN_007793,716.88,insufficient_funds,retry_later,0.7019,503.178072,1,716.88
TXN_007794,1152.63,limit_exceeded,alternate_payment,0.6545,754.396335,1,1152.63
TXN_007795,1946.65,limit_exceeded,alternate_payment,0.9041,1759.966265,1,1946.65
TXN_007796,5964.54,limit_exceeded,alternate_payment,0.6636,3958.0687439999997,1,5964.54
TXN_007797,473.2,authentication_failed,customer_followup,0.6457,305.54524000000004,0,0.0
TXN_007798,1313.14,network_error,retry,0.95,1247.483,1,1313.14
TXN_007799,2088.73,bank_decline,alternate_payment,0.6475,1352.452675,1,2088.73
TXN_007800,288.96,limit_exceeded,alternate_payment,0.7407,214.032672,1,288.96
TXN_007801,785.56,bank_decline,alternate_payment,0.6454,507.00042399999995,1,785.56
TXN_007802,916.09,network_error,retry,0.8643,791.776587,1,916.09
TXN_007803,815.69,network_error,retry,0.95,774.9055,0,0.0
TXN_007804,2190.51,card_expired,customer_followup,0.891,1951.7444100000002,1,2190.51
TXN_007805,1539.85,authentication_failed,customer_followup,0.6601,1016.454985,1,1539.85
TXN_007806,1037.65,limit_exceeded,alternate_payment,0.7893,819.017145,1,1037.65
TXN_007807,2773.77,card_expired,customer_followup,0.5721,1586.8738170000001,0,0.0
TXN_007808,10128.16,insufficient_funds,retry_later,0.7954,8055.938464,0,0.0
TXN_007809,9313.84,card_expired,customer_followup,0.9106,8481.182703999999,1,9313.84
TXN_007810,264.34,network_error,retry,0.95,251.12299999999996,1,264.34
TXN_007811,3219.79,authentication_failed,customer_followup,0.7746,2494.049334,1,3219.79
TXN_007812,1513.19,limit_exceeded,alternate_payment,0.8601,1301.494719,1,1513.19
TXN_007813,2111.5,card_expired,customer_followup,0.757,1598.4055,1,2111.5
TXN_007814,1214.05,insufficient_funds,retry_later,0.6197,752.346785,1,1214.05
TXN_007815,2033.65,network_error,retry,0.9401,1911.8343650000002,1,2033.65
TXN_007816,2103.6,bank_decline,alternate_payment,0.6194,1302.9698399999997,1,2103.6
TXN_007817,1013.38,network_error,retry,0.8796,891.369048,1,1013.38
TXN_007818,737.77,insufficient_funds,retry_later,0.6323,466.491971,0,0.0
TXN_007819,1154.36,limit_exceeded,alternate_payment,0.6017,694.578412,0,0.0
TXN_007820,2285.32,card_expired,customer_followup,0.8607,1966.974924,1,2285.32
TXN_007821,3291.16,card_expired,customer_followup,0.7496,2467.053536,1,3291.16
TXN_007822,4244.37,card_expired,customer_followup,0.8342,3540.6534540000002,1,4244.37
TXN_007823,1103.02,bank_decline,alternate_payment,0.6595,727.44169,1,1103.02
TXN_007824,2401.49,insufficient_funds,retry_later,0.7567,1817.207483,1,2401.49
TXN_007825,4733.89,authentication_failed,customer_followup,0.4751,2249.071139,1,4733.89
TXN_007826,5799.89,bank_decline,alternate_payment,0.8902,5163.062078,1,5799.89
TXN_007827,1704.74,network_error,retry_later,0.508,866.00792,0,0.0
TXN_007828,1449.64,insufficient_funds,retry_later,0.7843,1136.9526520000002,1,1449.64
TXN_007829,2188.83,insufficient_funds,retry_later,0.7946,1739.2443179999998,1,2188.83
TXN_007830,572.66,authentication_failed,customer_followup,0.6405,366.78872999999993,1,572.66
TXN_007831,1489.79,limit_exceeded,alternate_payment,0.5771,859.757809,1,1489.79
TXN_007832,3806.96,limit_exceeded,alternate_payment,0.701,2668.6789599999997,1,3806.96
TXN_007833,3435.6,insufficient_funds,retry_later,0.8279,2844.33324,1,3435.6
TXN_007834,1379.85,network_error,retry_later,0.4898,675.8505299999999,0,0.0
TXN_007835,2247.82,bank_decline,alternate_payment,0.8572,1926.831304,1,2247.82
TXN_007836,792.62,network_error,retry_later,0.6348,503.15517600000004,1,792.62
TXN_007837,3653.69,limit_exceeded,alternate_payment,0.8045,2939.393605,1,3653.69
TXN_007838,1672.67,limit_exceeded,alternate_payment,0.6974,1166.520058,1,1672.67
TXN_007839,1372.03,limit_exceeded,alternate_payment,0.5986,821.297158,1,1372.03
TXN_007840,1259.26,network_error,retry,0.9348,1177.156248,1,1259.26
TXN_007841,1697.83,insufficient_funds,retry_later,0.7581,1287.1249229999999,1,1697.83
TXN_007842,1155.31,bank_decline,alternate_payment,0.9159,1058.148429,1,1155.31
TXN_007843,3491.7,limit_exceeded,alternate_payment,0.7527,2628.20259,1,3491.7
TXN_007844,1217.7,limit_exceeded,alternate_payment,0.7099,864.44523,1,1217.7
TXN_007845,8892.51,limit_exceeded,alternate_payment,0.6376,5669.8643759999995,0,0.0
TXN_007846,7826.03,limit_exceeded,alternate_payment,0.8892,6958.905876,1,7826.03
TXN_007847,741.34,authentication_failed,customer_followup,0.7195,533.39413,0,0.0
TXN_007848,1938.57,network_error,retry,0.8939,1732.887723,1,1938.57
TXN_007849,943.26,card_expired,customer_followup,0.8442,796.300092,1,943.26
TXN_007850,1304.21,limit_exceeded,alternate_payment,0.8083,1054.192943,1,1304.21
TXN_007851,13392.2,bank_decline,alternate_payment,0.6749,9038.39578,1,13392.2
TXN_007852,1329.33,insufficient_funds,retry_later,0.8174,1086.5943419999999,1,1329.33
TXN_007853,2592.11,network_error,retry_later,0.5635,1460.6539850000001,0,0.0
TXN_007854,3106.72,network_error,retry,0.95,2951.3839999999996,1,3106.72
TXN_007855,664.72,network_error,retry_later,0.6011,399.563192,1,664.72
TXN_007856,768.86,network_error,retry,0.95,730.417,1,768.86
TXN_007857,541.3,network_error,retry,0.95,514.2349999999999,1,541.3
TXN_007858,745.48,limit_exceeded,alternate_payment,0.8439,629.110572,1,745.48
TXN_007859,104.58,network_error,retry_later,0.5064,52.959312,1,104.58
TXN_007860,3116.86,authentication_failed,customer_followup,0.7032,2191.7759520000004,1,3116.86
TXN_007861,14103.72,limit_exceeded,alternate_payment,0.659,9294.35148,1,14103.72
TXN_007862,2096.07,limit_exceeded,alternate_payment,0.8438,1768.663866,1,2096.07
TXN_007863,438.66,limit_exceeded,alternate_payment,0.5997,263.06440200000003,1,438.66
TXN_007864,950.72,card_expired,customer_followup,0.6126,582.4110720000001,0,0.0
TXN_007865,1142.67,authentication_failed,customer_followup,0.8504,971.7265680000002,1,1142.67
TXN_007866,653.55,authentication_failed,customer_followup,0.8181,534.669255,0,0.0
TXN_007867,4273.48,limit_exceeded,alternate_payment,0.7942,3393.9978159999996,1,4273.48
TXN_007868,4065.37,limit_exceeded,alternate_payment,0.5722,2326.204714,1,4065.37
TXN_007869,569.38,limit_exceeded,alternate_payment,0.7829,445.767602,1,569.38
TXN_007870,3733.42,network_error,retry_later,0.5107,1906.6575940000002,1,3733.42
TXN_007871,8323.29,network_error,retry_later,0.4779,3977.7002910000006,0,0.0
TXN_007872,12119.34,network_error,retry,0.8695,10537.76613,1,12119.34
TXN_007873,31736.16,bank_decline,alternate_payment,0.8602,27299.444831999997,0,0.0
TXN_007874,733.63,insufficient_funds,retry_later,0.6064,444.87323200000003,0,0.0
TXN_007875,30461.55,insufficient_funds,retry_later,0.6796,20701.66938,1,30461.55
TXN_007876,1268.76,card_expired,customer_followup,0.5684,721.163184,1,1268.76
TXN_007877,999.78,authentication_failed,customer_followup,0.856,855.8116799999999,1,999.78
TXN_007878,2507.58,authentication_failed,customer_followup,0.7121,1785.647718,1,2507.58
TXN_007879,1010.24,card_expired,customer_followup,0.5317,537.144608,0,0.0
TXN_007880,2694.71,card_expired,customer_followup,0.7418,1998.935878,1,2694.71
TXN_007881,482.95,bank_decline,alternate_payment,0.6825,329.61337499999996,1,482.95
TXN_007882,1424.03,card_expired,customer_followup,0.6182,880.335346,1,1424.03
TXN_007883,6539.28,card_expired,customer_followup,0.876,5728.40928,1,6539.28
TXN_007884,1707.76,card_expired,customer_followup,0.7136,1218.657536,0,0.0
TXN_007885,2083.07,network_error,retry,0.9453,1969.1260710000001,1,2083.07
TXN_007886,2908.11,limit_exceeded,alternate_payment,0.9087,2642.599557,1,2908.11
TXN_007887,5829.35,bank_decline,alternate_payment,0.5737,3344.298095,1,5829.35
TXN_007888,345.42,limit_exceeded,alternate_payment,0.6901,238.37434200000004,1,345.42
TXN_007889,3243.88,limit_exceeded,alternate_payment,0.673,2183.13124,1,3243.88
TXN_007890,1382.79,limit_exceeded,alternate_payment,0.9051,1251.563229,1,1382.79
TXN_007891,2135.89,network_error,retry,0.8371,1787.9535189999997,1,2135.89
TXN_007892,5218.42,bank_decline,alternate_payment,0.913,4764.417460000001,1,5218.42
TXN_007893,547.75,insufficient_funds,retry_later,0.8298,454.52295,1,547.75
TXN_007894,656.78,authentication_failed,customer_followup,0.5786,380.012908,1,656.78
TXN_007895,261.01,authentication_failed,customer_followup,0.6734,175.76413399999998,1,261.01
TXN_007896,1044.03,insufficient_funds,retry_later,0.7539,787.094217,0,0.0
TXN_007897,6839.24,card_expired,customer_followup,0.5514,3771.156936,0,0.0
TXN_007898,1602.65,insufficient_funds,retry_later,0.675,1081.7887500000002,1,1602.65
TXN_007899,473.37,bank_decline,alternate_payment,0.9165,433.84360499999997,1,473.37
TXN_007900,1112.45,insufficient_funds,retry_later,0.7543,839.121035,0,0.0
TXN_007901,408.36,authentication_failed,customer_followup,0.7868,321.29764800000004,1,408.36
TXN_007902,586.88,authentication_failed,customer_followup,0.8337,489.281856,1,586.88
TXN_007903,2667.29,card_expired,customer_followup,0.7411,1976.728619,1,2667.29
TXN_007904,558.99,insufficient_funds,retry_later,0.8164,456.359436,1,558.99
TXN_007905,5500.72,card_expired,customer_followup,0.6956,3826.3008320000004,1,5500.72
TXN_007906,1683.92,network_error,retry_later,0.5989,1008.499688,0,0.0
TXN_007907,1969.62,bank_decline,alternate_payment,0.6772,1333.826664,1,1969.62
TXN_007908,1368.71,limit_exceeded,alternate_payment,0.5729,784.133959,0,0.0
TXN_007909,3916.09,card_expired,customer_followup,0.8515,3334.550635,1,3916.09
TXN_007910,3956.68,authentication_failed,customer_followup,0.868,3434.39824,1,3956.68
TXN_007911,2527.67,limit_exceeded,alternate_payment,0.8387,2119.956829,0,0.0
TXN_007912,3180.49,bank_decline,alternate_payment,0.6571,2089.899979,1,3180.49
TXN_007913,1462.51,limit_exceeded,alternate_payment,0.5712,835.385712,1,1462.51
TXN_007914,3109.46,network_error,retry,0.926,2879.3599600000002,1,3109.46
TXN_007915,1289.64,insufficient_funds,retry_later,0.66,851.1624000000002,1,1289.64
TXN_007916,1812.08,network_error,retry,0.8516,1543.167328,1,1812.08
TXN_007917,1373.83,insufficient_funds,retry_later,0.95,1305.1384999999998,1,1373.83
TXN_007918,1144.57,insufficient_funds,retry_later,0.667,763.42819,1,1144.57
TXN_007919,907.68,card_expired,customer_followup,0.8799,798.667632,1,907.68
TXN_007920,2886.18,bank_decline,alternate_payment,0.8125,2345.02125,1,2886.18
TXN_007921,6704.98,limit_exceeded,alternate_payment,0.771,5169.53958,1,6704.98
TXN_007922,5831.92,bank_decline,alternate_payment,0.6804,3968.038368,0,0.0
TXN_007923,514.62,network_error,retry_later,0.3739,192.416418,1,514.62
TXN_007924,6563.0,authentication_failed,customer_followup,0.7237,4749.6431,1,6563.0
TXN_007925,1315.33,network_error,retry_later,0.5764,758.156212,0,0.0
TXN_007926,3296.88,network_error,retry,0.9285,3061.15308,1,3296.88
TXN_007927,730.54,card_expired,customer_followup,0.7493,547.3936219999999,0,0.0
TXN_007928,2083.87,limit_exceeded,alternate_payment,0.7113,1482.256731,0,0.0
TXN_007929,2474.33,authentication_failed,customer_followup,0.815,2016.5789499999998,1,2474.33
TXN_007930,409.69,card_expired,customer_followup,0.7263,297.557847,1,409.69
TXN_007931,3321.82,bank_decline,alternate_payment,0.7977,2649.815814,0,0.0
TXN_007932,6946.1,card_expired,customer_followup,0.8133,5649.26313,1,6946.1
TXN_007933,1518.31,limit_exceeded,alternate_payment,0.7673,1164.999263,1,1518.31
TXN_007934,7045.67,network_error,retry_later,0.6387,4500.069429,1,7045.67
TXN_007935,1495.64,bank_decline,alternate_payment,0.8062,1205.7849680000002,1,1495.64
TXN_007936,4228.42,card_expired,customer_followup,0.6618,2798.3683560000004,1,4228.42
TXN_007937,196.65,insufficient_funds,retry_later,0.7704,151.49916,1,196.65
TXN_007938,20308.15,network_error,retry_later,0.7566,15365.146290000002,1,20308.15
TXN_007939,8066.37,network_error,retry,0.95,7663.0515,1,8066.37
TXN_007940,1360.18,card_expired,customer_followup,0.9134,1242.388412,1,1360.18
TXN_007941,251.62,authentication_failed,customer_followup,0.6251,157.287662,1,251.62
TXN_007942,2411.56,limit_exceeded,alternate_payment,0.674,1625.39144,1,2411.56
TXN_007943,426.7,insufficient_funds,retry_later,0.7481,319.21427,0,0.0
TXN_007944,2821.02,card_expired,customer_followup,0.6971,1966.533042,1,2821.02
TXN_007945,2728.66,network_error,retry_later,0.4277,1167.047882,1,2728.66
TXN_007946,705.28,limit_exceeded,alternate_payment,0.8209,578.964352,1,705.28
TXN_007947,5546.75,network_error,retry_later,0.6409,3554.912075,1,5546.75
TXN_007948,4046.37,network_error,retry_later,0.5785,2340.825045,0,0.0
TXN_007949,4797.37,limit_exceeded,alternate_payment,0.7639,3664.710943,0,0.0
TXN_007950,1824.13,limit_exceeded,alternate_payment,0.6885,1255.913505,1,1824.13
TXN_007951,438.99,limit_exceeded,alternate_payment,0.8001,351.235899,0,0.0
TXN_007952,4807.21,card_expired,customer_followup,0.615,2956.43415,1,4807.21
TXN_007953,1379.71,bank_decline,alternate_payment,0.8017,1106.113507,1,1379.71
TXN_007954,450.44,limit_exceeded,alternate_payment,0.8274,372.694056,1,450.44
TXN_007955,6988.63,authentication_failed,customer_followup,0.9161,6402.283943,1,6988.63
TXN_007956,14756.04,card_expired,customer_followup,0.6237,9203.342148000002,1,14756.04
TXN_007957,1734.98,card_expired,customer_followup,0.7529,1306.266442,1,1734.98
TXN_007958,15664.01,network_error,retry_later,0.571,8944.14971,0,0.0
TXN_007959,1980.92,authentication_failed,customer_followup,0.8183,1620.986836,1,1980.92
TXN_007960,1235.89,network_error,retry,0.7432,918.513448,1,1235.89
TXN_007961,962.51,insufficient_funds,retry_later,0.8548,822.753548,0,0.0
TXN_007962,9293.61,insufficient_funds,retry_later,0.7437,6911.657757000001,1,9293.61
TXN_007963,828.7,network_error,retry_later,0.5406,447.99522,1,828.7
TXN_007964,3771.66,insufficient_funds,retry_later,0.5909,2228.673894,1,3771.66
TXN_007965,1033.63,insufficient_funds,retry_later,0.7374,762.1987620000001,1,1033.63
TXN_007966,1141.04,network_error,retry,0.8634,985.1739359999999,1,1141.04
TXN_007967,5065.71,insufficient_funds,retry_later,0.752,3809.41392,1,5065.71
TXN_007968,1236.4,bank_decline,alternate_payment,0.5989,740.47996,1,1236.4
TXN_007969,1206.17,network_error,retry,0.9247,1115.345399,1,1206.17
TXN_007970,5612.8,bank_decline,alternate_payment,0.6413,3599.48864,0,0.0
TXN_007971,8932.02,card_expired,customer_followup,0.8919,7966.468638,0,0.0
TXN_007972,3445.04,bank_decline,alternate_payment,0.7396,2547.951584,1,3445.04
TXN_007973,939.39,limit_exceeded,alternate_payment,0.8037,754.9877429999999,1,939.39
TXN_007974,1085.06,limit_exceeded,alternate_payment,0.931,1010.19086,1,1085.06
TXN_007975,1958.46,card_expired,customer_followup,0.6313,1236.375798,1,1958.46
TXN_007976,2492.22,limit_exceeded,alternate_payment,0.6852,1707.669144,1,2492.22
TXN_007977,673.26,authentication_failed,customer_followup,0.7027,473.099802,0,0.0
TXN_007978,3725.8,insufficient_funds,retry_later,0.7625,2840.9225,1,3725.8
TXN_007979,1969.46,authentication_failed,customer_followup,0.7744,1525.149824,1,1969.46
TXN_007980,325.15,insufficient_funds,retry_later,0.6596,214.46893999999998,0,0.0
TXN_007981,714.14,card_expired,customer_followup,0.6737,481.116118,1,714.14
TXN_007982,1092.11,network_error,retry_later,0.5703,622.830333,1,1092.11
TXN_007983,1681.0,insufficient_funds,retry_later,0.6471,1087.7751,0,0.0
TXN_007984,11959.47,bank_decline,alternate_payment,0.7997,9563.988158999999,1,11959.47
TXN_007985,2294.27,limit_exceeded,alternate_payment,0.7228,1658.298356,1,2294.27
TXN_007986,779.95,card_expired,customer_followup,0.684,533.4858,0,0.0
TXN_007987,2254.38,bank_decline,alternate_payment,0.825,1859.8635,1,2254.38
TXN_007988,1271.45,insufficient_funds,retry_later,0.8844,1124.47038,1,1271.45
TXN_007989,2501.78,limit_exceeded,alternate_payment,0.5937,1485.306786,0,0.0
TXN_007990,3231.07,limit_exceeded,alternate_payment,0.831,2685.01917,0,0.0
TXN_007991,6058.58,card_expired,customer_followup,0.9161,5550.265138,1,6058.58
TXN_007992,1764.66,bank_decline,alternate_payment,0.8441,1489.549506,1,1764.66
TXN_007993,9311.08,card_expired,customer_followup,0.8028,7474.935023999999,1,9311.08
TXN_007994,4482.89,card_expired,customer_followup,0.672,3012.50208,1,4482.89
TXN_007995,891.19,insufficient_funds,retry_later,0.7388,658.4111720000001,1,891.19
TXN_007996,16479.22,insufficient_funds,retry_later,0.6625,10917.483250000001,1,16479.22
TXN_007997,2507.38,authentication_failed,customer_followup,0.8929,2238.839602,1,2507.38
TXN_007998,784.37,network_error,retry_later,0.6138,481.446306,1,784.37
TXN_007999,9441.91,insufficient_funds,retry_later,0.6619,6249.600229000001,0,0.0
TXN_008000,14440.29,network_error,retry_later,0.5455,7877.178195,1,14440.29
TXN_008001,1749.31,network_error,retry_later,0.5974,1045.037794,0,0.0
TXN_008002,1092.64,card_expired,customer_followup,0.5906,645.3131840000001,0,0.0
TXN_008003,1521.76,insufficient_funds,retry_later,0.878,1336.10528,1,1521.76
TXN_008004,3694.98,network_error,retry_later,0.5419,2002.3096620000001,0,0.0
TXN_008005,6488.95,authentication_failed,customer_followup,0.7469,4846.596755,1,6488.95
